Студент: Дмитрий         | Зачетка: 49498 | Балл: 29
Студент: Елена           | Зачетка: 31740 | Балл: 52
Студент: Иван            | Зачетка: 74480 | Балл: 77
Студент: Елена           | Зачетка: 46788 | Балл: 40
Студент: Алексей         | Зачетка: 45303 | Балл: 61
Студент: Мария           | Зачетка: 22276 | Балл: 94
Студент: Анна            | Зачетка: 70950 | Балл: 97
Студент: Алексей         | Зачетка: 39464 | Балл: 72
Студент: Дмитрий         | Зачетка: 39829 | Балл: 94
Студент: Анна            | Зачетка: 82145 | Балл: 95
Студент: Мария           | Зачетка: 40291 | Балл: 24
Студент: Иван            | Зачетка: 81274 | Балл: 65
Студент: Мария           | Зачетка: 95480 | Балл: 23
Студент: Дмитрий         | Зачетка: 28249 | Балл: 17
Студент: Дмитрий         | Зачетка: 92615 | Балл: 80
Студент: Дмитрий         | Зачетка: 95183 | Балл: 70
Студент: Алексей         | Зачетка: 14434 | Балл: 37
Студент: Алексей         | Зачетка: 56708 | Балл: 93
Студент: Мария           | Зачетка: 49164 | Балл: 34
Студент: Анна            | Зачетка: 78490 | Балл: 50
Студент: Иван            | Зачетка: 89956 | Балл: 37
Студент: Мария           | Зачетка: 69965 | Балл: 98
Студент: Алексей         | Зачетка: 75280 | Балл: 48
Студент: Дмитрий         | Зачетка: 65387 | Балл: 34
Студент: Елена           | Зачетка: 60523 | Балл: 65
Студент: Дмитрий         | Зачетка: 22907 | Балл: 76
Студент: Алексей         | Зачетка: 76884 | Балл: 94
Студент: Мария           | Зачетка: 23513 | Балл: 6
Студент: Иван            | Зачетка: 33966 | Балл: 70
Студент: Мария           | Зачетка: 21970 | Балл: 58
Студент: Алексей         | Зачетка: 60346 | Балл: 71
Студент: Мария           | Зачетка: 43860 | Балл: 75
Студент: Иван            | Зачетка: 81452 | Балл: 58
Студент: Мария           | Зачетка: 57762 | Балл: 10
Студент: Мария           | Зачетка: 78309 | Балл: 54
Студент: Иван            | Зачетка: 73668 | Балл: 37
Студент: Алексей         | Зачетка: 35692 | Балл: 69
Студент: Иван            | Зачетка: 53715 | Балл: 15
Студент: Иван            | Зачетка: 17874 | Балл: 65
Студент: Алексей         | Зачетка: 52720 | Балл: 37
Студент: Мария           | Зачетка: 72036 | Балл: 5
Студент: Анна            | Зачетка: 43619 | Балл: 86
Студент: Елена           | Зачетка: 61644 | Балл: 76
Студент: Елена           | Зачетка: 74435 | Балл: 77
Студент: Мария           | Зачетка: 48291 | Балл: 60
Студент: Мария           | Зачетка: 41141 | Балл: 54
Студент: Елена           | Зачетка: 27492 | Балл: 6
Студент: Елена           | Зачетка: 46458 | Балл: 50
Студент: Анна            | Зачетка: 18403 | Балл: 75
Студент: Алексей         | Зачетка: 14895 | Балл: 2
Студент: Елена           | Зачетка: 89319 | Балл: 28
Студент: Иван            | Зачетка: 54699 | Балл: 6
Студент: Иван            | Зачетка: 50799 | Балл: 55
Студент: Дмитрий         | Зачетка: 25734 | Балл: 83
Студент: Дмитрий         | Зачетка: 43042 | Балл: 74
Студент: Алексей         | Зачетка: 50299 | Балл: 32
Студент: Мария           | Зачетка: 10907 | Балл: 19
Студент: Алексей         | Зачетка: 62193 | Балл: 75
Студент: Мария           | Зачетка: 31544 | Балл: 68
Студент: Мария           | Зачетка: 38870 | Балл: 4
Студент: Мария           | Зачетка: 32713 | Балл: 83
Студент: Алексей         | Зачетка: 55984 | Балл: 66
Студент: Дмитрий         | Зачетка: 21276 | Балл: 53
Студент: Алексей         | Зачетка: 84403 | Балл: 13
Студент: Елена           | Зачетка: 26224 | Балл: 52
Студент: Мария           | Зачетка: 21792 | Балл: 5
Студент: Елена           | Зачетка: 30065 | Балл: 98
Студент: Мария           | Зачетка: 37372 | Балл: 66
Студент: Елена           | Зачетка: 77823 | Балл: 59
Студент: Елена           | Зачетка: 76358 | Балл: 4
Студент: Елена           | Зачетка: 49430 | Балл: 12
Студент: Елена           | Зачетка: 54943 | Балл: 73
Студент: Мария           | Зачетка: 39080 | Балл: 13
Студент: Дмитрий         | Зачетка: 88492 | Балл: 87
Студент: Мария           | Зачетка: 14695 | Балл: 81
Студент: Мария           | Зачетка: 43724 | Балл: 36
Студент: Анна            | Зачетка: 51312 | Балл: 99
Студент: Иван            | Зачетка: 45924 | Балл: 20
Студент: Алексей         | Зачетка: 64485 | Балл: 61
Студент: Елена           | Зачетка: 22836 | Балл: 80
Студент: Дмитрий         | Зачетка: 71964 | Балл: 84
Студент: Алексей         | Зачетка: 61375 | Балл: 34
Студент: Дмитрий         | Зачетка: 11023 | Балл: 94
Студент: Анна            | Зачетка: 90514 | Балл: 93
Студент: Мария           | Зачетка: 37582 | Балл: 95
Студент: Елена           | Зачетка: 33601 | Балл: 26
Студент: Алексей         | Зачетка: 90707 | Балл: 77
